blink id,start timestamp [ns],end timestamp [ns],duration [ms],trial_id,trial_type
763,1734860565120969316,1734860565300861316,180,12,quiet
764,1734860565308816316,1734860565752886316,444,12,quiet
765,1734860567624775316,1734860568012738316,388,12,quiet
766,1734860569908745316,1734860570360736316,452,12,quiet
767,1734860571077240316,1734860571508882316,432,12,quiet
768,1734860573088946316,1734860573528803316,440,12,quiet
769,1734860574848860316,1734860575304958316,456,12,quiet
770,1734860575752831316,1734860576212900316,460,12,quiet
771,1734860578840835316,1734860579244852316,404,12,quiet
772,1734860582068785316,1734860582484800316,416,12,quiet
773,1734860583932820316,1734860584368850316,436,12,quiet
774,1734860587812850316,1734860588216834316,404,12,quiet
775,1734860590188802316,1734860590656814316,468,12,quiet
776,1734860591536857316,1734860591992806316,456,12,quiet
777,1734860592220899316,1734860592757010316,536,12,quiet
778,1734860594780911316,1734860595232854316,452,12,quiet
779,1734860597560883316,1734860597964959316,404,12,quiet
780,1734860598672855316,1734860599060826316,388,12,quiet
781,1734860600276801316,1734860600788874316,512,12,quiet
782,1734860603136817316,1734860603696867316,560,12,quiet
783,1734860605600873316,1734860606100914316,500,12,quiet
784,1734860606732941316,1734860607252873316,520,12,quiet
785,1734860608232920316,1734860608872729316,640,12,quiet
786,1734860611936800316,1734860612412744316,476,12,quiet
787,1734860612960831316,1734860613436779316,476,12,quiet
788,1734860614772866316,1734860615236950316,464,12,quiet
789,1734860617416854316,1734860617996815316,580,12,quiet
790,1734860625200812316,1734860625572871316,372,12,quiet
791,1734860641636799316,1734860641984901316,348,12,quiet
792,1734860648076816316,1734860648440808316,364,12,quiet
793,1734860648576838316,1734860648952873316,376,12,quiet
794,1734860649320854316,1734860649776937316,456,12,quiet
795,1734860651460840316,1734860651877330316,416,12,quiet
796,1734860654541018316,1734860654941078316,400,12,quiet
797,1734860655448830316,1734860655820947316,372,12,quiet
798,1734860656648935316,1734860657100829316,452,12,quiet
799,1734860657941049316,1734860658440874316,500,12,quiet
800,1734860658848831316,1734860659404856316,556,12,quiet
801,1734860659816806316,1734860660432886316,616,12,quiet
802,1734860661632944316,1734860662040884316,408,12,quiet
803,1734860662908883316,1734860663364864316,456,12,quiet
804,1734860664253066316,1734860664772832316,520,12,quiet
805,1734860666072912316,1734860666544823316,472,12,quiet
806,1734860667840740316,1734860668277029316,436,12,quiet
807,1734860669752825316,1734860670176830316,424,12,quiet
808,1734860670896716316,1734860671337045316,440,12,quiet
809,1734860672468945316,1734860672904849316,436,12,quiet
810,1734860674096853316,1734860674480796316,384,12,quiet
811,1734860674752790316,1734860675144863316,392,12,quiet
812,1734860677140858316,1734860677548740316,408,12,quiet
813,1734860679572801316,1734860680008837316,436,12,quiet
814,1734860682297744316,1734860682616715316,319,12,quiet
815,1734860682620887316,1734860683136817316,516,12,quiet
816,1734860684768801316,1734860685204906316,436,12,quiet
817,1734860689424717316,1734860689908885316,484,12,quiet
818,1734860692632849316,1734860693040737316,408,12,quiet
819,1734860693616856316,1734860693992940316,376,12,quiet
820,1734860695156819316,1734860695652831316,496,12,quiet
821,1734860699472853316,1734860699844873316,372,12,quiet
822,1734860699864848316,1734860700284803316,420,12,quiet
823,1734860702736855316,1734860703148881316,412,12,quiet
824,1734860703908821316,1734860704340822316,432,12,quiet
825,1734860706200844316,1734860706612738316,412,12,quiet
826,1734860706908865316,1734860707204794316,296,12,quiet
827,1734860707208808316,1734860707600838316,392,12,quiet
828,1734860708180915316,1734860708628888316,448,12,quiet
829,1734860709372913316,1734860709804862316,432,12,quiet
830,1734860711112744316,1734860711552728316,440,12,quiet
831,1734860712420883316,1734860712820807316,400,12,quiet
